"USER_ID";"anio";"mes";"AVG_CONNECTION_SPEED";"SUM_IS_MOBILE_DEVICE";"PCT_IS_MOBILE_DEVICE";"Conversion"
605;2018;4;2,33333333333333;18;1;0
605;2018;5;1,81818181818182;11;1;0
605;2018;6;2,44444444444444;9;1;0
605;2018;7;2,78571428571429;14;1;0
605;2018;8;2,1304347826087;23;1;0
605;2018;9;2,47619047619048;21;1;0
605;2018;10;2,47368421052632;19;1;0
605;2018;11;2,63157894736842;19;1;0
606;2018;1;0;3;1;0
606;2018;2;0;7;1;0
606;2018;3;2,4;15;1;0
606;2018;4;2,86363636363636;22;1;0
606;2018;5;3;17;1;0
606;2018;6;3;18;1;0
606;2018;7;2,76923076923077;13;1;0
606;2018;8;3;8;1;0
606;2018;9;2,2;5;1;0
606;2018;10;2,83333333333333;5;0,833333333333333;0
606;2018;11;3;2;1;0
607;2018;1;1;22;1;0
607;2018;2;2,77777777777778;9;1;0
607;2018;3;3;14;1;0
607;2018;4;3;14;1;0
607;2018;5;2,90909090909091;22;1;0
607;2018;6;2,86666666666667;15;1;0
607;2018;7;1,83870967741935;31;1;0
607;2018;8;1,52173913043478;23;1;0
607;2018;9;2,75;20;1;0
607;2018;10;2,9;20;1;0
607;2018;11;2,92;25;1;0
608;2018;1;3;2;1;0
608;2018;2;3;2;1;0
608;2018;3;3;3;1;0
608;2018;4;2,75;0;0;0
608;2018;5;3;0;0;0
608;2018;6;3;1;1;0
608;2018;7;3;4;0,666666666666667;0
608;2018;8;3;4;1;0
608;2018;9;3;2;1;0
608;2018;10;3;1;1;0
608;2018;11;3;3;1;0
609;2018;2;2,875;0;0;0
609;2018;3;2,41666666666667;0;0;0
609;2018;4;2;0;0;0
609;2018;5;1,625;0;0;0
609;2018;6;1,4;0;0;0
609;2018;7;1,875;0;0;0
609;2018;8;2;0;0;0
609;2018;9;2;0;0;0
609;2018;10;1,67647058823529;0;0;0
609;2018;11;1,5;0;0;0
610;2018;1;2,09090909090909;6;0,545454545454545;0
610;2018;2;1,90625;24;0,75;0
610;2018;3;2,29411764705882;13;0,764705882352941;0
610;2018;4;1,64285714285714;7;0,25;0
610;2018;5;1,88135593220339;21;0,355932203389831;1
610;2018;5;1,88135593220339;21;0,355932203389831;1
610;2018;6;1,6027397260274;19;0,26027397260274;0
610;2018;7;2,15217391304348;25;0,543478260869565;0
610;2018;8;2,26666666666667;62;0,826666666666667;1
610;2018;9;2;64;0,688172043010753;0
610;2018;10;1,96153846153846;16;0,615384615384615;0
610;2018;11;1,95;16;0,8;0
611;2018;1;2,66666666666667;6;1;0
611;2018;2;2,78947368421053;19;1;0
611;2018;3;3;6;1;0
611;2018;4;2,71428571428571;7;1;0
611;2018;5;3;16;1;0
611;2018;6;3;10;1;0
611;2018;7;2,66666666666667;6;1;0
611;2018;8;2,81818181818182;11;1;0
611;2018;9;3;5;1;0
611;2018;10;3;5;1;0
611;2018;11;0,277777777777778;18;1;0
612;2018;1;2,2;5;1;0
612;2018;2;3;1;1;0
612;2018;3;3;4;1;0
612;2018;4;3;1;1;0
612;2018;6;3;1;1;0
612;2018;7;3;3;1;0
612;2018;9;3;1;1;0
612;2018;10;3;1;1;0
612;2018;11;2;2;0,5;0
613;2018;1;0;1;0,333333333333333;0
613;2018;2;2;0;0;0
613;2018;3;0;0;0;0
613;2018;4;0;0;0;0
613;2018;5;0;4;0,8;0
613;2018;6;0,5;0;0;0
613;2018;7;1;0;0;0
613;2018;8;0;0;0;0
613;2018;9;0;0;0;0
613;2018;10;0;1;0,25;0
613;2018;11;0,6;0;0;0
614;2018;1;1,68181818181818;0;0;0
614;2018;2;1,45833333333333;0;0;0
614;2018;3;1,72222222222222;0;0;0
614;2018;4;1,52380952380952;0;0;0
614;2018;5;1,89130434782609;0;0;0
614;2018;6;1,75675675675676;1;0,027027027027027;0
614;2018;7;1,6875;0;0;0
614;2018;8;1,76923076923077;0;0;0
614;2018;9;1,81481481481481;0;0;0
614;2018;10;1,80952380952381;0;0;0
614;2018;11;1,7;0;0;0
615;2018;1;0,8;8;0,4;0
615;2018;2;0,838709677419355;26;0,838709677419355;0
615;2018;3;0,931818181818182;33;0,75;0
615;2018;4;1,11428571428571;24;0,685714285714286;0
615;2018;5;1,04918032786885;54;0,885245901639344;0
615;2018;6;1;26;0,962962962962963;0
615;2018;7;1,05405405405405;33;0,891891891891892;0
615;2018;8;1,025;38;0,95;0
615;2018;9;1,03333333333333;28;0,933333333333333;0
615;2018;10;1;34;0,944444444444444;0
615;2018;11;1,04761904761905;42;1;0
616;2018;1;0,0666666666666667;15;1;0
616;2018;2;0,0909090909090909;22;1;0
616;2018;3;0,214285714285714;14;1;0
616;2018;4;0,111111111111111;18;1;0
616;2018;5;0;22;1;0
616;2018;6;0,032258064516129;31;1;0
616;2018;7;0,269230769230769;26;1;0
616;2018;8;0,631578947368421;15;0,789473684210526;0
616;2018;9;1,55;20;1;0
616;2018;10;2,83333333333333;24;1;0
616;2018;11;2,2;15;1;0
617;2018;1;0,222222222222222;18;1;0
617;2018;2;0,08;23;0,92;0
617;2018;3;0,04;25;1;0
617;2018;4;0,206896551724138;25;0,862068965517241;0
617;2018;5;0,115384615384615;25;0,961538461538462;0
617;2018;6;0,464285714285714;22;0,785714285714286;0
617;2018;7;0,418604651162791;32;0,744186046511628;0
617;2018;8;0,120689655172414;55;0,948275862068966;0
617;2018;9;0,216216216216216;32;0,864864864864865;0
617;2018;10;0,482142857142857;44;0,785714285714286;0
617;2018;11;0,392857142857143;21;0,75;0
618;2018;1;2,33333333333333;7;0,333333333333333;0
618;2018;2;2,23529411764706;2;0,117647058823529;0
618;2018;3;2,08108108108108;1;0,027027027027027;0
618;2018;4;1,91666666666667;4;0,166666666666667;0
618;2018;5;1,96153846153846;9;0,346153846153846;0
618;2018;6;1,06451612903226;0;0;0
618;2018;7;2,36666666666667;16;0,533333333333333;0
618;2018;8;1,925;11;0,275;0
618;2018;9;1,82758620689655;20;0,344827586206897;0
618;2018;10;1,95918367346939;15;0,306122448979592;0
618;2018;11;1,82758620689655;12;0,206896551724138;0
619;2018;1;2,71428571428571;5;0,714285714285714;0
619;2018;2;2,45454545454545;11;1;0
619;2018;3;2,6;15;1;0
619;2018;4;1,54545454545455;11;1;0
619;2018;5;1,72222222222222;16;0,888888888888889;0
619;2018;6;1,86666666666667;13;0,866666666666667;0
619;2018;7;2,55555555555556;18;1;0
619;2018;8;2,38095238095238;21;1;0
619;2018;9;2,10714285714286;28;1;0
619;2018;10;2,44444444444444;24;0,888888888888889;0
619;2018;11;2,70967741935484;30;0,967741935483871;0
620;2018;1;1;22;1;0
620;2018;2;1;30;1;0
620;2018;3;1;26;1;0
620;2018;4;1;26;1;0
620;2018;5;1;21;1;0
620;2018;6;1,10344827586207;29;1;0
620;2018;7;1,24;25;1;0
620;2018;8;1,56;25;1;0
620;2018;9;1,07692307692308;26;1;0
620;2018;10;2,5;16;1;0
620;2018;11;1,08333333333333;24;1;0
621;2018;1;2,07407407407407;10;0,37037037037037;0
621;2018;2;2,5;14;0,333333333333333;0
621;2018;3;2,58333333333333;21;0,35;0
621;2018;4;2,87179487179487;21;0,538461538461538;0
621;2018;5;2,61290322580645;26;0,419354838709677;0
621;2018;6;2,78947368421053;4;0,0701754385964912;0
621;2018;7;2,50649350649351;2;0,025974025974026;0
621;2018;8;2,45454545454545;0;0;0
621;2018;9;1,81632653061224;1;0,0204081632653061;0
621;2018;10;1,89473684210526;0;0;1
621;2018;11;2,16666666666667;0;0;0
622;2018;1;2,4;4;0,8;0
622;2018;2;2,66666666666667;4;0,666666666666667;0
622;2018;3;2,0625;10;0,625;0
622;2018;4;1,8;3;0,6;0
622;2018;5;3;10;1;0
622;2018;6;3;8;1;0
622;2018;7;3;9;1;0
622;2018;8;3;7;1;0
622;2018;9;2,85714285714286;5;0,714285714285714;0
622;2018;10;3;1;1;0
622;2018;11;3;3;1;0
623;2018;1;0;2;1;0
623;2018;2;0,333333333333333;6;1;0
623;2018;3;0,75;8;1;0
623;2018;4;0,8;5;1;0
623;2018;5;0,714285714285714;6;0,857142857142857;0
623;2018;6;1;4;1;0
623;2018;7;0,857142857142857;7;1;0
623;2018;8;1;7;1;0
623;2018;9;0,875;8;1;0
623;2018;10;0,6;8;0,8;0
623;2018;11;1;3;1;0
624;2018;1;0,5;5;0,833333333333333;0
624;2018;2;0,1;8;0,8;0
624;2018;3;1,2;2;0,2;0
624;2018;4;0;4;0,666666666666667;0
624;2018;5;0,125;8;1;0
624;2018;6;0,05;16;0,8;0
624;2018;7;0;2;0,666666666666667;0
624;2018;8;0;4;1;0
624;2018;9;0,285714285714286;7;1;0
624;2018;10;0,5;5;0,833333333333333;0
624;2018;11;0;2;1;0
625;2018;1;1,09090909090909;6;0,545454545454545;0
625;2018;2;1,1219512195122;3;0,0731707317073171;0
625;2018;3;0,923076923076923;5;0,192307692307692;0
625;2018;4;1,12820512820513;9;0,230769230769231;0
625;2018;5;0,903225806451613;8;0,258064516129032;0
625;2018;6;1,15625;6;0,1875;0
625;2018;7;1,13513513513514;6;0,162162162162162;0
625;2018;8;1,3;5;0,125;0
625;2018;9;1,20454545454545;5;0,113636363636364;0
625;2018;10;1,58823529411765;3;0,0882352941176471;0
625;2018;11;1,91666666666667;4;0,111111111111111;0
626;2018;1;1;6;1;0
626;2018;2;1;4;1;0
626;2018;3;1;9;1;0
626;2018;4;1;4;1;0
626;2018;5;1;13;1;0
626;2018;6;1;8;1;0
626;2018;7;1;15;1;0
626;2018;8;1;8;1;0
626;2018;9;1;16;1;0
626;2018;10;1;16;1;0
626;2018;11;1;4;1;0
627;2018;1;0,6;14;0,933333333333333;0
627;2018;2;1,33333333333333;20;0,833333333333333;0
627;2018;3;1;14;0,933333333333333;0
627;2018;4;0,607142857142857;27;0,964285714285714;0
627;2018;5;0,404761904761905;42;1;0
627;2018;6;0,785714285714286;13;0,928571428571429;0
627;2018;7;0,837837837837838;34;0,918918918918919;0
627;2018;8;0;29;1;0
627;2018;9;0,0869565217391304;22;0,956521739130435;0
627;2018;10;0,0416666666666667;23;0,958333333333333;0
627;2018;11;0,2;13;0,866666666666667;0
628;2018;1;0,928571428571429;0;0;0
628;2018;2;0,515151515151515;0;0;0
628;2018;3;0,655172413793103;8;0,275862068965517;0
628;2018;4;1;10;0,454545454545455;0
628;2018;5;1;15;0,833333333333333;0
628;2018;6;1;18;0,818181818181818;0
628;2018;7;2,21052631578947;17;0,894736842105263;0
628;2018;8;3;5;1;0
628;2018;9;3;8;1;0
628;2018;10;3;4;1;0
628;2018;11;3;4;1;0
629;2018;1;2,88235294117647;16;0,941176470588235;0
629;2018;2;2,73333333333333;30;1;0
629;2018;3;2,83783783783784;36;0,972972972972973;0
629;2018;4;2,86842105263158;37;0,973684210526316;0
629;2018;5;2,92857142857143;56;1;0
629;2018;6;2,3;15;0,75;0
629;2018;7;2,5125;71;0,8875;0
629;2018;8;2,39393939393939;25;0,757575757575758;0
629;2018;9;2,69642857142857;55;0,982142857142857;0
629;2018;10;1;17;0,944444444444444;0
629;2018;11;1;34;0,971428571428571;0
630;2018;1;1;7;1;0
630;2018;2;1;19;1;0
630;2018;3;1;17;1;0
630;2018;4;1;32;1;0
630;2018;5;1;45;1;0
630;2018;6;1;29;1;0
630;2018;7;1;28;1;0
630;2018;8;1;31;1;0
630;2018;9;1;9;1;0
630;2018;10;1;26;1;0
630;2018;11;1;28;1;0
631;2018;1;3;3;1;0
631;2018;2;3;7;1;0
631;2018;3;3;4;1;0
631;2018;4;3;7;1;0
631;2018;5;3;5;1;0
631;2018;6;3;9;1;0
631;2018;7;3;8;0,888888888888889;0
631;2018;8;3;7;1;0
631;2018;9;3;11;1;0
631;2018;10;3;5;1;0
631;2018;11;3;4;0,8;0
632;2018;1;1;2;1;0
632;2018;2;1;14;1;0
632;2018;3;1;5;1;0
632;2018;4;1;10;1;0
632;2018;5;1;17;1;0
632;2018;6;1;7;1;0
632;2018;7;1;9;1;0
632;2018;8;1;9;1;0
632;2018;9;1;8;1;0
632;2018;10;1;3;1;0
632;2018;11;1;7;1;0
633;2018;1;1;5;0,714285714285714;0
633;2018;2;0,7;10;1;0
633;2018;3;1;6;1;0
633;2018;4;1;7;1;0
633;2018;5;1;9;1;0
633;2018;6;1,32;25;1;0
633;2018;7;1;9;1;0
633;2018;8;1;2;1;0
633;2018;9;1;25;1;0
633;2018;10;1;14;1;0
633;2018;11;1;2;1;0
634;2018;1;3;0;0;0
634;2018;3;2;0;0;0
634;2018;4;3;0;0;0
634;2018;6;1,66666666666667;0;0;0
634;2018;7;1,83333333333333;0;0;0
634;2018;8;2;0;0;0
634;2018;10;2;0;0;0
635;2018;2;1,66666666666667;7;0,777777777777778;0
635;2018;3;1;7;0,875;0
635;2018;4;1;7;1;0
635;2018;5;2,71428571428571;7;1;0
635;2018;6;2,76923076923077;13;1;0
635;2018;7;1,85714285714286;6;0,857142857142857;0
635;2018;8;1,28571428571429;7;1;0
635;2018;9;1;6;1;0
635;2018;10;1,6;3;0,6;0
635;2018;11;2,375;2;0,25;0
636;2018;5;3;42;1;0
636;2018;6;2,56;50;1;0
636;2018;7;2,67567567567568;37;1;0
636;2018;8;2,9047619047619;42;1;0
636;2018;9;2,84615384615385;52;1;0
636;2018;10;2,73913043478261;23;1;0
636;2018;11;2,80952380952381;21;1;0
637;2018;1;2;2;0,666666666666667;0
637;2018;2;2,66666666666667;6;0,666666666666667;0
637;2018;3;2,25;5;0,625;1
637;2018;4;2;3;0,3;0
637;2018;5;2,69565217391304;9;0,391304347826087;0
637;2018;6;2,47826086956522;9;0,391304347826087;0
637;2018;7;2,72727272727273;8;0,363636363636364;0
637;2018;8;2,8;5;0,25;1
637;2018;9;2,06451612903226;4;0,129032258064516;1
637;2018;10;2,5609756097561;6;0,146341463414634;0
637;2018;11;0,53125;8;0,25;0
638;2018;1;1,57142857142857;0;0;0
638;2018;2;1;0;0;0
638;2018;3;2,07692307692308;3;0,230769230769231;0
638;2018;4;2,38461538461538;6;0,461538461538462;0
638;2018;5;2,55555555555556;13;0,481481481481481;0
638;2018;7;2,85714285714286;3;0,428571428571429;0
638;2018;8;1,45833333333333;1;0,0416666666666667;0
638;2018;9;0,666666666666667;0;0;0
638;2018;10;1;1;0,5;0
638;2018;11;1,13333333333333;9;0,6;0
639;2018;1;2,72727272727273;0;0;0
639;2018;2;2,83333333333333;0;0;0
639;2018;3;2,57142857142857;0;0;0
639;2018;4;2,71428571428571;4;0,114285714285714;0
639;2018;5;2,57142857142857;4;0,142857142857143;0
639;2018;6;2,74285714285714;3;0,0857142857142857;0
639;2018;7;2,9375;2;0,125;0
639;2018;8;2,63157894736842;0;0;0
639;2018;9;2,8;0;0;0
639;2018;10;2,85714285714286;3;0,107142857142857;0
639;2018;11;2,82857142857143;3;0,0857142857142857;0
640;2018;1;1;1;1;0
640;2018;2;1;9;1;0
640;2018;3;0,75;8;1;0
640;2018;4;0,75;4;1;0
640;2018;5;1;7;0,777777777777778;0
640;2018;6;1;7;1;0
640;2018;7;1;23;1;0
640;2018;8;1;20;1;0
640;2018;9;1;7;1;0
640;2018;10;1;13;1;0
640;2018;11;1;15;1;0
641;2018;1;1,5;1;0,5;0
641;2018;2;0,8;4;0,8;0
641;2018;3;2;4;1;0
641;2018;4;1;14;1;0
641;2018;5;1,25;8;1;0
641;2018;6;1,25;8;1;0
641;2018;7;1,33333333333333;13;0,866666666666667;0
641;2018;8;1,66666666666667;12;1;0
641;2018;9;1,15384615384615;13;1;0
641;2018;10;1,14814814814815;27;1;0
641;2018;11;1,17391304347826;23;1;0
642;2018;1;0;5;1;0
642;2018;2;0;15;1;0
642;2018;3;0,0526315789473684;19;1;0
642;2018;4;0,0681818181818182;42;0,954545454545455;0
642;2018;5;0;31;1;0
642;2018;6;0,222222222222222;27;1;0
642;2018;7;0;24;1;0
642;2018;8;0;19;1;0
642;2018;9;0;19;1;0
642;2018;10;0;18;1;0
642;2018;11;0;19;1;0
643;2018;1;0,916666666666667;12;1;0
643;2018;2;1;7;1;0
643;2018;3;1,76923076923077;3;0,230769230769231;0
643;2018;4;2;4;0,444444444444444;0
643;2018;5;2,2;6;0,6;0
643;2018;6;2,07692307692308;11;0,846153846153846;0
643;2018;7;1,83333333333333;10;0,833333333333333;0
643;2018;8;2,63636363636364;18;0,818181818181818;0
643;2018;9;2,18181818181818;10;0,909090909090909;0
643;2018;10;2,11111111111111;12;0,666666666666667;0
643;2018;11;1,90909090909091;11;1;0
644;2018;1;1;2;1;0
644;2018;2;1,22222222222222;8;0,888888888888889;0
644;2018;3;1;9;1;0
644;2018;4;1;6;1;0
644;2018;5;1;4;1;0
644;2018;6;1;4;1;0
644;2018;7;1;5;1;0
644;2018;9;1;7;1;0
644;2018;10;1;8;1;0
644;2018;11;1;7;1;0
645;2018;1;0;27;1;0
645;2018;2;0;37;1;0
645;2018;3;0;47;1;0
645;2018;4;0;37;1;0
645;2018;5;0;18;1;0
645;2018;6;0;22;1;0
645;2018;7;0;3;1;0
645;2018;8;0;8;1;0
645;2018;9;0;2;1;0
645;2018;10;0;1;1;0
646;2018;1;0;6;1;0
646;2018;2;0,333333333333333;18;1;0
646;2018;3;0,555555555555556;9;1;0
646;2018;4;0,0909090909090909;11;1;0
646;2018;5;0;23;1;0
646;2018;6;0;5;1;0
646;2018;8;1,8;5;1;0
646;2018;9;1,46153846153846;4;0,307692307692308;0
646;2018;10;1,25;10;0,833333333333333;0
646;2018;11;2,25;4;1;0
647;2018;1;3;11;1;0
647;2018;2;3;8;1;0
647;2018;3;2,96153846153846;21;0,807692307692308;0
647;2018;4;3;38;1;0
647;2018;5;3;21;1;0
647;2018;6;2,91891891891892;32;0,864864864864865;0
647;2018;7;3;39;1;0
647;2018;8;3;28;1;0
647;2018;9;0,36;48;0,96;0
647;2018;10;0;28;1;0
647;2018;11;0;31;1;0
648;2018;1;2,81818181818182;22;1;0
648;2018;2;2,84;25;1;0
648;2018;3;3;11;1;0
648;2018;4;3;8;1;0
648;2018;5;3;17;1;0
648;2018;6;2,81818181818182;11;1;0
648;2018;7;3;17;1;0
648;2018;8;2,8;20;1;0
648;2018;9;2,73913043478261;23;1;0
648;2018;10;3;15;1;0
648;2018;11;3;16;1;0
649;2018;1;1;3;1;0
649;2018;2;1;8;1;0
649;2018;3;1;11;1;0
649;2018;4;0,944444444444444;17;0,944444444444444;0
649;2018;5;1;4;1;0
649;2018;6;1;8;1;0
649;2018;7;1;20;1;0
649;2018;8;1;13;1;0
649;2018;9;1;10;1;0
649;2018;10;1;10;1;0
649;2018;11;1;15;1;0
650;2018;1;1,22222222222222;9;1;0
650;2018;2;1,47619047619048;20;0,952380952380952;0
650;2018;3;1,22222222222222;18;1;0
650;2018;4;2,28571428571429;5;0,714285714285714;0
650;2018;5;2,625;8;1;0
650;2018;6;2,4;5;1;0
650;2018;7;2;2;1;0
650;2018;8;2;2;1;0
650;2018;9;2,5;4;1;0
650;2018;10;1,61538461538462;3;0,230769230769231;0
650;2018;11;1,75;8;1;0
651;2018;1;3;2;1;0
651;2018;2;3;6;0,857142857142857;0
651;2018;3;3;14;0,875;0
651;2018;4;2,9375;14;0,875;0
651;2018;5;2,73684210526316;17;0,894736842105263;0
651;2018;6;3;14;1;0
651;2018;7;3;10;1;0
651;2018;8;2,92307692307692;12;0,923076923076923;0
651;2018;9;2,95833333333333;23;0,958333333333333;0
651;2018;10;3;15;1;0
651;2018;11;3;16;1;0
652;2018;1;2,81818181818182;11;1;0
652;2018;2;2,64285714285714;11;0,785714285714286;0
652;2018;3;2,58064516129032;28;0,903225806451613;0
652;2018;4;2,62962962962963;19;0,703703703703704;0
652;2018;5;2,74358974358974;34;0,871794871794872;0
652;2018;6;2,87878787878788;30;0,909090909090909;0
652;2018;7;2,63157894736842;14;0,736842105263158;0
652;2018;8;2,64102564102564;31;0,794871794871795;0
652;2018;9;2,7037037037037;22;0,814814814814815;0
652;2018;10;2,75;16;0,8;0
652;2018;11;2,73684210526316;16;0,842105263157895;0
653;2018;1;0;2;1;0
653;2018;2;2,85714285714286;0;0;0
653;2018;3;1,23076923076923;10;0,769230769230769;0
653;2018;4;1,2;4;0,8;0
653;2018;5;1,25;3;0,75;0
653;2018;6;1,4;4;0,8;0
653;2018;7;1,41666666666667;5;0,416666666666667;0
653;2018;8;2;1;0,1;0
653;2018;9;1,63636363636364;1;0,0909090909090909;0
653;2018;10;2,02941176470588;6;0,176470588235294;0
653;2018;11;2,14285714285714;6;0,214285714285714;0
654;2018;1;2,4;10;1;0
654;2018;2;1,72222222222222;15;0,833333333333333;0
654;2018;3;1,85714285714286;19;0,904761904761905;0
654;2018;4;1,63636363636364;10;0,909090909090909;0
654;2018;5;2,05555555555556;14;0,777777777777778;0
654;2018;6;2,27777777777778;8;0,444444444444444;0
654;2018;7;2,38461538461538;9;0,692307692307692;0
654;2018;8;2,36842105263158;13;0,684210526315789;0
654;2018;9;1,86666666666667;6;0,4;0
654;2018;10;2,33333333333333;13;0,619047619047619;0
654;2018;11;2,25;9;0,5625;0
655;2018;1;0,545454545454545;0;0;0
655;2018;2;0,928571428571429;0;0;0
655;2018;3;1,36585365853659;0;0;1
655;2018;4;1,41935483870968;0;0;0
655;2018;5;1,61290322580645;0;0;0
655;2018;6;1,48484848484848;0;0;0
655;2018;7;1,81818181818182;0;0;0
655;2018;8;2,07142857142857;0;0;0
655;2018;9;1,78260869565217;0;0;0
655;2018;10;1,8;0;0;0
655;2018;11;2;0;0;0
656;2018;1;0,428571428571429;7;1;0
656;2018;2;0,0869565217391304;23;1;0
656;2018;3;0,0952380952380952;21;1;0
656;2018;4;0;33;1;0
656;2018;5;0,0975609756097561;41;1;0
656;2018;6;0,0535714285714286;56;1;0
656;2018;7;0,0588235294117647;34;1;0
656;2018;8;0,108695652173913;46;1;0
656;2018;9;0,210526315789474;38;1;0
656;2018;10;0,0408163265306122;49;1;0
656;2018;11;0,178571428571429;28;1;0
657;2018;1;1;44;1;0
657;2018;2;1;24;0,923076923076923;0
657;2018;3;1,1;45;0,9;0
657;2018;4;1;26;0,928571428571429;0
657;2018;5;1,06896551724138;16;0,551724137931034;0
657;2018;6;1;17;0,607142857142857;0
657;2018;7;1;19;0,633333333333333;0
657;2018;8;1;26;0,666666666666667;0
657;2018;9;1;15;0,625;0
657;2018;10;1,03571428571429;13;0,232142857142857;0
657;2018;11;1;10;0,27027027027027;0
658;2018;1;3;2;1;0
658;2018;2;3;3;1;0
658;2018;3;3;7;1;0
658;2018;4;3;2;1;0
658;2018;5;1,8;5;1;0
658;2018;6;2;4;1;0
658;2018;7;2,07692307692308;13;1;0
658;2018;8;2,14285714285714;7;1;0
658;2018;9;1,8;5;1;0
658;2018;10;2,33333333333333;9;1;0
658;2018;11;2,625;16;1;0
659;2018;1;3;13;1;0
659;2018;2;2,69230769230769;11;0,846153846153846;0
659;2018;3;2,33333333333333;13;0,866666666666667;0
659;2018;4;2,84615384615385;13;1;0
659;2018;5;3;23;1;0
659;2018;6;3;11;1;0
659;2018;7;3;28;1;0
659;2018;8;1,66666666666667;1;0,333333333333333;0
659;2018;9;3;2;1;0
659;2018;11;3;2;1;0
660;2018;1;1;13;0,928571428571429;0
660;2018;2;1,1304347826087;19;0,826086956521739;0
660;2018;3;1,07692307692308;25;0,961538461538462;1
660;2018;4;1,21052631578947;37;0,973684210526316;0
660;2018;5;2,95555555555556;45;1;0
660;2018;6;2,52173913043478;38;0,826086956521739;0
660;2018;7;2,49019607843137;42;0,823529411764706;0
660;2018;8;2,36538461538462;40;0,769230769230769;0
660;2018;9;2,95454545454545;21;0,954545454545455;0
660;2018;10;2,94444444444444;35;0,972222222222222;0
660;2018;11;1,75;6;0,5;0
661;2018;1;3;15;1;0
661;2018;2;2,92156862745098;51;1;0
661;2018;3;2,88679245283019;51;0,962264150943396;0
661;2018;4;2,83928571428571;53;0,946428571428571;0
661;2018;5;2,91803278688525;60;0,983606557377049;0
661;2018;6;2,9622641509434;52;0,981132075471698;0
661;2018;7;2,79411764705882;29;0,852941176470588;0
661;2018;8;2,92156862745098;49;0,96078431372549;0
661;2018;9;2,76086956521739;45;0,978260869565217;0
661;2018;10;2,95348837209302;43;1;0
661;2018;11;2,96;50;1;0
662;2018;1;3;6;1;0
662;2018;2;2,69565217391304;7;0,304347826086957;0
662;2018;3;3;33;0,825;0
662;2018;4;2,42424242424242;9;0,272727272727273;0
662;2018;5;1,18181818181818;7;0,636363636363636;0
662;2018;6;1,04;16;0,64;0
662;2018;7;1,17241379310345;24;0,827586206896552;0
662;2018;8;2,19354838709677;28;0,903225806451613;0
662;2018;9;2,55555555555556;26;0,722222222222222;0
662;2018;10;1,55555555555556;11;0,244444444444444;0
662;2018;11;1,30769230769231;0;0;0
663;2018;1;2,69565217391304;23;1;0
663;2018;2;1,96774193548387;31;1;0
663;2018;3;2,375;48;1;0
663;2018;4;1,75;40;1;0
663;2018;5;1,53846153846154;39;1;0
663;2018;6;2,15789473684211;19;1;0
663;2018;7;2,25;4;1;0
663;2018;8;2,23529411764706;17;1;0
663;2018;9;2,65909090909091;39;0,886363636363636;0
663;2018;10;1,78;49;0,98;0
663;2018;11;1,93333333333333;30;1;0
664;2018;1;3;4;1;0
664;2018;2;2,6;5;1;0
664;2018;3;3;15;1;0
664;2018;4;3;9;1;0
664;2018;5;2,6;10;1;0
664;2018;6;2,5;8;1;0
664;2018;7;2,71428571428571;7;1;0
664;2018;8;3;11;1;0
664;2018;9;3;9;1;0
664;2018;10;3;8;1;0
664;2018;11;3;16;1;0
665;2018;1;1,08333333333333;10;0,833333333333333;0
665;2018;2;1,18181818181818;10;0,909090909090909;0
665;2018;3;1,15384615384615;10;0,769230769230769;0
665;2018;4;1;10;0,833333333333333;0
665;2018;5;1;5;0,625;0
665;2018;6;1,18181818181818;8;0,727272727272727;0
665;2018;7;1,33333333333333;1;0,166666666666667;0
665;2018;8;1,66666666666667;2;0,666666666666667;0
665;2018;9;1,4;1;0,2;0
665;2018;10;1,4;3;0,6;0
665;2018;11;1,25;7;0,875;0
666;2018;1;2;0;0;0
666;2018;2;2;0;0;0
666;2018;3;2,25;0;0;0
666;2018;4;1,5;0;0;0
666;2018;5;2;3;0,5;0
666;2018;6;2;4;0,666666666666667;0
666;2018;7;0;0;0;0
666;2018;8;1;0;0;0
666;2018;10;1,77777777777778;2;0,222222222222222;0
666;2018;11;1,55555555555556;0;0;0
667;2018;1;3;18;0,818181818181818;0
667;2018;2;2,89473684210526;29;0,508771929824561;0
667;2018;3;2,91780821917808;24;0,328767123287671;0
667;2018;4;2,34426229508197;5;0,0819672131147541;0
667;2018;5;2,64615384615385;2;0,0307692307692308;0
667;2018;6;2,62244897959184;5;0,0510204081632653;0
667;2018;7;2,72649572649573;3;0,0256410256410256;0
667;2018;8;2,76415094339623;1;0,00943396226415094;0
667;2018;9;2,37837837837838;0;0;0
667;2018;10;2,36923076923077;0;0;0
667;2018;11;2,29032258064516;2;0,032258064516129;0
668;2018;1;0;1;1;0
668;2018;2;0,933333333333333;14;0,933333333333333;0
668;2018;3;0,444444444444444;9;1;0
668;2018;4;0,833333333333333;6;1;0
668;2018;5;0,333333333333333;3;1;0
668;2018;6;1,375;8;1;0
668;2018;7;0,625;15;0,9375;0
668;2018;8;1,22222222222222;18;1;0
668;2018;9;0,791666666666667;24;1;0
668;2018;10;1,23529411764706;17;1;0
668;2018;11;1,41176470588235;34;1;0
669;2018;2;3;1;1;0
669;2018;3;3;1;1;0
669;2018;4;3;5;1;0
669;2018;5;3;1;1;0
669;2018;6;3;10;1;0
669;2018;8;3;2;1;0
669;2018;9;3;5;1;0
669;2018;10;3;7;1;0
669;2018;11;3;2;1;0
670;2018;1;1,75;14;0,875;0
